State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Bihar,Nawada,2020-03-28,2020,03,20.4177589,NRSC VIC MODEL
Bihar,Nawada,2020-03-03,2020,03,18.8011076,NRSC VIC MODEL
Bihar,Pashchim Champaran,2020-03-26,2020,03,13.8284544,NRSC VIC MODEL
Bihar,Pashchim Champaran,2020-03-29,2020,03,12.7005493,NRSC VIC MODEL
Bihar,Pashchim Champaran,2020-03-05,2020,03,13.710567,NRSC VIC MODEL
Bihar,Pashchim Champaran,2020-03-12,2020,03,13.6834885,NRSC VIC MODEL
Bihar,Pashchim Champaran,2020-03-15,2020,03,16.5583431,NRSC VIC MODEL
Bihar,Patna,2020-03-23,2020,03,17.8655395,NRSC VIC MODEL
Bihar,Patna,2020-03-24,2020,03,17.3182834,NRSC VIC MODEL
Bihar,Patna,2020-03-01,2020,03,16.6503752,NRSC VIC MODEL
Bihar,Patna,2020-03-06,2020,03,15.5614491,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-16,2020,03,15.6618238,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-19,2020,03,13.6667156,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-23,2020,03,13.4021394,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-05,2020,03,14.6214368,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-07,2020,03,13.6587753,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-12,2020,03,12.2674727,NRSC VIC MODEL
Bihar,Purbi Champaran,2020-03-13,2020,03,16.2992236,NRSC VIC MODEL
Bihar,Purnia,2020-03-19,2020,03,13.5229396,NRSC VIC MODEL
Bihar,Purnia,2020-03-26,2020,03,13.6284094,NRSC VIC MODEL
Bihar,Purnia,2020-03-29,2020,03,12.3612388,NRSC VIC MODEL
Bihar,Purnia,2020-03-04,2020,03,13.0060762,NRSC VIC MODEL
Bihar,Purnia,2020-03-08,2020,03,15.2017582,NRSC VIC MODEL
Bihar,Purnia,2020-03-10,2020,03,14.322946,NRSC VIC MODEL
Bihar,Purnia,2020-03-14,2020,03,15.8465005,NRSC VIC MODEL
Bihar,Rohtas,2020-03-17,2020,03,25.903015,NRSC VIC MODEL
Bihar,Rohtas,2020-03-21,2020,03,26.7910826,NRSC VIC MODEL
Bihar,Rohtas,2020-03-24,2020,03,23.1856878,NRSC VIC MODEL
Bihar,Rohtas,2020-03-01,2020,03,19.4333224,NRSC VIC MODEL
Bihar,Rohtas,2020-03-03,2020,03,19.2942199,NRSC VIC MODEL
Bihar,Rohtas,2020-03-12,2020,03,23.9614401,NRSC VIC MODEL
Bihar,Rohtas,2020-03-15,2020,03,28.8640113,NRSC VIC MODEL
Bihar,Saharsa,2020-03-21,2020,03,13.5855802,NRSC VIC MODEL
Bihar,Saharsa,2020-03-28,2020,03,10.4677896,NRSC VIC MODEL
Bihar,Saharsa,2020-03-12,2020,03,12.5425402,NRSC VIC MODEL
Bihar,Samastipur,2020-03-17,2020,03,15.1309019,NRSC VIC MODEL
Bihar,Samastipur,2020-03-24,2020,03,13.2478307,NRSC VIC MODEL
Bihar,Samastipur,2020-03-28,2020,03,11.6924819,NRSC VIC MODEL
Bihar,Samastipur,2020-03-06,2020,03,10.2970483,NRSC VIC MODEL
Bihar,Samastipur,2020-03-12,2020,03,10.0885424,NRSC VIC MODEL
Bihar,Saran,2020-03-22,2020,03,11.8491041,NRSC VIC MODEL
Bihar,Saran,2020-03-29,2020,03,10.4598565,NRSC VIC MODEL
Bihar,Saran,2020-03-30,2020,03,10.3432141,NRSC VIC MODEL
Bihar,Saran,2020-03-03,2020,03,11.4146113,NRSC VIC MODEL
Bihar,Saran,2020-03-05,2020,03,10.9369148,NRSC VIC MODEL
Bihar,Saran,2020-03-12,2020,03,11.6820906,NRSC VIC MODEL
Bihar,Sheikhpura,2020-03-18,2020,03,17.8862173,NRSC VIC MODEL
Bihar,Sheikhpura,2020-03-19,2020,03,17.8047453,NRSC VIC MODEL
Bihar,Sheikhpura,2020-03-25,2020,03,17.5943995,NRSC VIC MODEL
Bihar,Sheikhpura,2020-03-31,2020,03,15.0742744,NRSC VIC MODEL
Bihar,Sheikhpura,2020-03-05,2020,03,15.0303677,NRSC VIC MODEL
Bihar,Sheohar,2020-03-21,2020,03,10.5407411,NRSC VIC MODEL
Bihar,Sheohar,2020-03-22,2020,03,10.1435196,NRSC VIC MODEL
Bihar,Sheohar,2020-03-25,2020,03,8.9740314,NRSC VIC MODEL
Bihar,Sheohar,2020-03-29,2020,03,7.7236698,NRSC VIC MODEL
Bihar,Sheohar,2020-03-10,2020,03,10.1372097,NRSC VIC MODEL
Bihar,Sheohar,2020-03-13,2020,03,13.1990989,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-17,2020,03,17.2295001,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-19,2020,03,15.9956596,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-23,2020,03,15.7120169,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-25,2020,03,14.9616804,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-01,2020,03,19.8414872,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-02,2020,03,19.3835985,NRSC VIC MODEL
Bihar,Sitamarhi,2020-03-06,2020,03,17.4507148,NRSC VIC MODEL
Bihar,Siwan,2020-03-20,2020,03,13.1244126,NRSC VIC MODEL
Bihar,Siwan,2020-03-23,2020,03,11.6249782,NRSC VIC MODEL
Bihar,Siwan,2020-03-24,2020,03,11.1641537,NRSC VIC MODEL
Bihar,Siwan,2020-03-28,2020,03,10.0649657,NRSC VIC MODEL
Bihar,Siwan,2020-03-03,2020,03,9.5802787,NRSC VIC MODEL
Bihar,Siwan,2020-03-06,2020,03,9.2630722,NRSC VIC MODEL
Bihar,Supaul,2020-03-20,2020,03,11.5309997,NRSC VIC MODEL
Bihar,Supaul,2020-03-22,2020,03,11.9760559,NRSC VIC MODEL
Bihar,Supaul,2020-03-23,2020,03,11.3109647,NRSC VIC MODEL
Bihar,Supaul,2020-03-24,2020,03,10.6356114,NRSC VIC MODEL
Bihar,Supaul,2020-03-28,2020,03,8.7203806,NRSC VIC MODEL
Bihar,Supaul,2020-03-29,2020,03,8.318582,NRSC VIC MODEL
Bihar,Supaul,2020-03-05,2020,03,20.5955648,NRSC VIC MODEL
Bihar,Supaul,2020-03-07,2020,03,17.6604153,NRSC VIC MODEL
Bihar,Vaishali,2020-03-16,2020,03,17.2354722,NRSC VIC MODEL
Bihar,Vaishali,2020-03-20,2020,03,14.6293333,NRSC VIC MODEL
Bihar,Vaishali,2020-03-26,2020,03,12.8679651,NRSC VIC MODEL
Bihar,Vaishali,2020-03-29,2020,03,12.3156954,NRSC VIC MODEL
Bihar,Vaishali,2020-03-03,2020,03,12.9974771,NRSC VIC MODEL
Bihar,Vaishali,2020-03-14,2020,03,18.3557402,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-19,2020,03,15.1073827,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-22,2020,03,14.8182566,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-25,2020,03,13.5230562,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-29,2020,03,14.3677826,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-30,2020,03,13.8043036,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-09,2020,03,12.5233,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-10,2020,03,12.2227855,NRSC VIC MODEL
Chandigarh,Chandigarh,2020-03-15,2020,03,18.523415,NRSC VIC MODEL
Chhattisgarh,Balod,2020-03-27,2020,03,22.2683482,NRSC VIC MODEL
Chhattisgarh,Balod,2020-03-31,2020,03,22.3269589,NRSC VIC MODEL
Chhattisgarh,Balod,2020-03-03,2020,03,18.2656107,NRSC VIC MODEL
Chhattisgarh,Balod,2020-03-13,2020,03,21.4496611,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-20,2020,03,27.9106945,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-22,2020,03,26.9845711,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-24,2020,03,25.9611515,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-25,2020,03,25.6518342,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-28,2020,03,24.5244924,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-30,2020,03,24.2683318,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-03,2020,03,24.6045067,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-06,2020,03,24.8735487,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-11,2020,03,23.6176817,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-12,2020,03,26.5935039,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-13,2020,03,29.8953177,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,2020-03-01,2020,03,24.9576597,NRSC VIC MODEL
Chhattisgarh,Balrampur,2020-03-20,2020,03,23.9591186,NRSC VIC MODEL
Chhattisgarh,Balrampur,2020-03-25,2020,03,21.2714723,NRSC VIC MODEL
Chhattisgarh,Balrampur,2020-03-29,2020,03,21.400187,NRSC VIC MODEL
Chhattisgarh,Balrampur,2020-03-07,2020,03,22.2674992,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-19,2020,03,24.6145633,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-20,2020,03,24.2229936,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-24,2020,03,21.3234309,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-25,2020,03,20.8920731,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-26,2020,03,20.4550819,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-27,2020,03,20.0606907,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-09,2020,03,17.2779007,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-13,2020,03,16.5893513,NRSC VIC MODEL
Chhattisgarh,Bastar,2020-03-16,2020,03,16.6738368,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-19,2020,03,27.5633224,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-29,2020,03,24.2701162,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-05,2020,03,22.5614513,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-07,2020,03,23.2790249,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-09,2020,03,22.7971039,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-10,2020,03,22.6596157,NRSC VIC MODEL
Chhattisgarh,Bemetara,2020-03-15,2020,03,26.7763301,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-17,2020,03,17.5976375,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-22,2020,03,20.3366616,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-03,2020,03,16.3380465,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-08,2020,03,18.7510508,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-01,2020,03,16.502107,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-10,2020,03,17.9564576,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-13,2020,03,17.6318258,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-14,2020,03,18.2702418,NRSC VIC MODEL
Chhattisgarh,Bijapur,2020-03-16,2020,03,17.8036366,NRSC VIC MODEL
Chhattisgarh,Bilapur,2020-03-19,2020,03,26.7736935,NRSC VIC MODEL
Chhattisgarh,Bilapur,2020-03-21,2020,03,24.7638297,NRSC VIC MODEL
Chhattisgarh,Bilapur,2020-03-24,2020,03,23.3086814,NRSC VIC MODEL
Chhattisgarh,Bilapur,2020-03-26,2020,03,22.6094846,NRSC VIC MODEL
Chhattisgarh,Bilapur,2020-03-06,2020,03,21.3468482,NRSC VIC MODEL
Chhattisgarh,Bilapur,2020-03-07,2020,03,21.1234958,NRSC VIC MODEL
Chhattisgarh,Dantewada,2020-03-20,2020,03,16.6559638,NRSC VIC MODEL
Chhattisgarh,Dantewada,2020-03-25,2020,03,15.5605869,NRSC VIC MODEL
Chhattisgarh,Dantewada,2020-03-28,2020,03,14.7221631,NRSC VIC MODEL
Chhattisgarh,Dantewada,2020-03-31,2020,03,14.1693141,NRSC VIC MODEL
Chhattisgarh,Dantewada,2020-03-02,2020,03,9.6197237,NRSC VIC MODEL
Chhattisgarh,Dantewada,2020-03-03,2020,03,9.8322636,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-23,2020,03,23.7182783,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-24,2020,03,22.9365904,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-25,2020,03,22.4737306,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-03,2020,03,14.6194979,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-06,2020,03,14.4449182,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-08,2020,03,17.1131734,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-12,2020,03,17.2189008,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-14,2020,03,20.5889763,NRSC VIC MODEL
Chhattisgarh,Dhamtari,2020-03-16,2020,03,21.4632682,NRSC VIC MODEL
Chhattisgarh,Durg,2020-03-23,2020,03,24.0838261,NRSC VIC MODEL
Chhattisgarh,Durg,2020-03-01,2020,03,19.0493627,NRSC VIC MODEL
Chhattisgarh,Durg,2020-03-13,2020,03,24.0790038,NRSC VIC MODEL
Chhattisgarh,Durg,2020-03-14,2020,03,25.9267355,NRSC VIC MODEL
Chhattisgarh,Gariyaband,2020-03-23,2020,03,24.1495995,NRSC VIC MODEL
Chhattisgarh,Gariyaband,2020-03-28,2020,03,21.8852703,NRSC VIC MODEL
Chhattisgarh,Gariyaband,2020-03-07,2020,03,14.8598185,NRSC VIC MODEL
Chhattisgarh,Gariyaband,2020-03-08,2020,03,21.8014252,NRSC VIC MODEL
Chhattisgarh,Gariyaband,2020-03-09,2020,03,19.6521893,NRSC VIC MODEL
Chhattisgarh,Gariyaband,2020-03-10,2020,03,19.1262963,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,2020-03-19,2020,03,26.5011531,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,2020-03-21,2020,03,24.4777334,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,2020-03-29,2020,03,21.2603518,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,2020-03-05,2020,03,22.3536024,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,2020-03-12,2020,03,23.810388,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,2020-03-14,2020,03,26.4634128,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-17,2020,03,25.5838919,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-19,2020,03,28.9699471,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-20,2020,03,27.2597336,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-21,2020,03,26.4394469,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-22,2020,03,25.7444945,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-23,2020,03,25.4883844,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-03,2020,03,22.6421833,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-06,2020,03,22.6112265,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-08,2020,03,22.2634384,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-11,2020,03,21.8152669,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,2020-03-14,2020,03,28.082587,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-20,2020,03,27.633648,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-22,2020,03,24.6472041,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-27,2020,03,22.1707986,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-28,2020,03,21.5826701,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-31,2020,03,20.2643501,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-04,2020,03,24.2696024,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-05,2020,03,25.1117573,NRSC VIC MODEL
Chhattisgarh,Jashpur,2020-03-09,2020,03,22.2113779,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-18,2020,03,27.4987702,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-22,2020,03,26.7088109,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-24,2020,03,25.3217516,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-25,2020,03,24.943424,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-28,2020,03,23.6927874,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-02,2020,03,22.8137647,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-03,2020,03,22.6528275,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-06,2020,03,22.7478114,NRSC VIC MODEL
Chhattisgarh,Kabirdham,2020-03-09,2020,03,22.0480478,NRSC VIC MODEL
Chhattisgarh,Kanker,2020-03-28,2020,03,18.2756832,NRSC VIC MODEL
Chhattisgarh,Kanker,2020-03-06,2020,03,12.4514587,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-19,2020,03,18.4999409,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-25,2020,03,17.8502283,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-26,2020,03,17.4670017,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-29,2020,03,17.4369991,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-31,2020,03,16.5792628,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-05,2020,03,12.3072205,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-01,2020,03,12.4806542,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-14,2020,03,12.8337756,NRSC VIC MODEL
Chhattisgarh,Kondagaon,2020-03-13,2020,03,12.7510635,NRSC VIC MODEL
Chhattisgarh,Korba,2020-03-24,2020,03,23.3586206,NRSC VIC MODEL
Chhattisgarh,Korba,2020-03-27,2020,03,21.8831785,NRSC VIC MODEL
Chhattisgarh,Korba,2020-03-06,2020,03,21.434007,NRSC VIC MODEL
Chhattisgarh,Korba,2020-03-09,2020,03,20.1614755,NRSC VIC MODEL
Chhattisgarh,Korba,2020-03-11,2020,03,19.8465745,NRSC VIC MODEL
Chhattisgarh,Korea,2020-03-27,2020,03,19.3685476,NRSC VIC MODEL
Chhattisgarh,Korea,2020-03-03,2020,03,19.3990371,NRSC VIC MODEL
Chhattisgarh,Korea,2020-03-12,2020,03,22.1392089,NRSC VIC MODEL
Chhattisgarh,Korea,2020-03-16,2020,03,22.7689235,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-27,2020,03,21.0167028,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-28,2020,03,20.6317272,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-31,2020,03,21.5240949,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-02,2020,03,19.4589929,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-03,2020,03,19.288956,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-04,2020,03,20.3646587,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-08,2020,03,20.6462127,NRSC VIC MODEL
Chhattisgarh,Mahasamund,2020-03-12,2020,03,21.6994964,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-17,2020,03,23.1798608,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-19,2020,03,24.0980064,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-21,2020,03,22.280578,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-25,2020,03,20.5760432,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-02,2020,03,20.6204222,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-06,2020,03,20.113977,NRSC VIC MODEL
Chhattisgarh,Mungeli,2020-03-13,2020,03,25.6204875,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-23,2020,03,20.9125008,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-27,2020,03,20.7450199,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-03,2020,03,15.8847165,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-04,2020,03,15.7461746,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-06,2020,03,15.5293792,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-08,2020,03,17.6208002,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-13,2020,03,17.2133087,NRSC VIC MODEL
Chhattisgarh,Narayanpur,2020-03-16,2020,03,17.9787699,NRSC VIC MODEL
Chhattisgarh,Raigarh,2020-03-19,2020,03,27.9502009,NRSC VIC MODEL
Chhattisgarh,Raigarh,2020-03-27,2020,03,20.7547267,NRSC VIC MODEL
Chhattisgarh,Raigarh,2020-03-06,2020,03,21.7781774,NRSC VIC MODEL
Chhattisgarh,Raipur,2020-03-20,2020,03,29.7642772,NRSC VIC MODEL
Chhattisgarh,Raipur,2020-03-21,2020,03,29.2381299,NRSC VIC MODEL
Chhattisgarh,Raipur,2020-03-25,2020,03,27.2812964,NRSC VIC MODEL
Chhattisgarh,Raipur,2020-03-26,2020,03,26.8943112,NRSC VIC MODEL
Chhattisgarh,Raipur,2020-03-01,2020,03,24.7400175,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-27,2020,03,22.8112912,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-31,2020,03,21.7552708,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-04,2020,03,20.0182677,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-06,2020,03,21.1268776,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-08,2020,03,20.5910035,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-11,2020,03,20.8291337,NRSC VIC MODEL
Chhattisgarh,Rajnandgaon,2020-03-13,2020,03,24.8791816,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-20,2020,03,13.2242128,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-22,2020,03,13.7812872,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-24,2020,03,13.805935,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-28,2020,03,13.256312,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-05,2020,03,10.4500528,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-06,2020,03,10.4894513,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-10,2020,03,10.5430076,NRSC VIC MODEL
Chhattisgarh,Sukma,2020-03-15,2020,03,11.8040904,NRSC VIC MODEL
Chhattisgarh,Surajpur,2020-03-19,2020,03,25.9317574,NRSC VIC MODEL
Chhattisgarh,Surajpur,2020-03-23,2020,03,21.9803857,NRSC VIC MODEL
Chhattisgarh,Surajpur,2020-03-31,2020,03,19.8773492,NRSC VIC MODEL
Chhattisgarh,Surajpur,2020-03-02,2020,03,20.8043271,NRSC VIC MODEL
Chhattisgarh,Surajpur,2020-03-09,2020,03,19.990606,NRSC VIC MODEL
Chhattisgarh,Surajpur,2020-03-15,2020,03,25.930216,NRSC VIC MODEL
Chhattisgarh,Surguja,2020-03-25,2020,03,21.0164182,NRSC VIC MODEL
Chhattisgarh,Surguja,2020-03-30,2020,03,19.3865568,NRSC VIC MODEL
Chhattisgarh,Surguja,2020-03-31,2020,03,18.9641681,NRSC VIC MODEL
Chhattisgarh,Surguja,2020-03-11,2020,03,19.4502136,NRSC VIC MODEL
Chhattisgarh,Surguja,2020-03-15,2020,03,24.6926047,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra And Nagar Haveli,2020-03-22,2020,03,4.8746974,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra And Nagar Haveli,2020-03-01,2020,03,4.8974266,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-19,2020,03,1.8337242,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-23,2020,03,1.8337242,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-28,2020,03,1.8155634,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-31,2020,03,1.8155634,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-03,2020,03,1.9090695,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-04,2020,03,1.8999929,NRSC VIC MODEL
Daman & Diu,Daman,2020-03-14,2020,03,1.8560804,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-18,2020,03,0.5265891,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-21,2020,03,0.526387,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-26,2020,03,0.5261941,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-28,2020,03,0.5261941,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-31,2020,03,0.5261941,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-01,2020,03,0.543602,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-04,2020,03,0.5377761,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-05,2020,03,0.5377761,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-06,2020,03,0.5377761,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-12,2020,03,0.5343183,NRSC VIC MODEL
Daman & Diu,Diu,2020-03-14,2020,03,0.5266532,NRSC VIC MODEL
Delhi,Central,2020-03-20,2020,03,7.788851,NRSC VIC MODEL
Delhi,Central,2020-03-26,2020,03,6.9662409,NRSC VIC MODEL
Delhi,Central,2020-03-29,2020,03,6.1818453,NRSC VIC MODEL
Delhi,Central,2020-03-30,2020,03,5.8316003,NRSC VIC MODEL
Delhi,Central,2020-03-31,2020,03,5.5198328,NRSC VIC MODEL
Delhi,Central,2020-03-05,2020,03,8.5156821,NRSC VIC MODEL
Delhi,Central,2020-03-25,2020,03,7.3018728,NRSC VIC MODEL
Delhi,East,2020-03-18,2020,03,7.7554891,NRSC VIC MODEL
Delhi,East,2020-03-21,2020,03,6.3517302,NRSC VIC MODEL
Delhi,East,2020-03-22,2020,03,5.9393816,NRSC VIC MODEL
Delhi,East,2020-03-27,2020,03,5.1593779,NRSC VIC MODEL
Delhi,East,2020-03-29,2020,03,4.5569718,NRSC VIC MODEL
Delhi,East,2020-03-30,2020,03,4.2782815,NRSC VIC MODEL
Delhi,East,2020-03-03,2020,03,5.4749642,NRSC VIC MODEL
Delhi,East,2020-03-06,2020,03,8.8431777,NRSC VIC MODEL
Delhi,New Delhi,2020-03-19,2020,03,9.6316051,NRSC VIC MODEL
Delhi,New Delhi,2020-03-25,2020,03,9.1084975,NRSC VIC MODEL
Delhi,New Delhi,2020-03-02,2020,03,8.3698862,NRSC VIC MODEL
Delhi,New Delhi,2020-03-03,2020,03,8.1203138,NRSC VIC MODEL
