State,District,Date,Year,Month,Avg_rainfall,Agency_name
Punjab,Amritsar,2024-04-08,2024,4,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-04-11,2024,4,1.2631386894,NRSC VIC MODEL
Punjab,Amritsar,2024-04-14,2024,4,0.4580299511,NRSC VIC MODEL
Punjab,Amritsar,2024-04-23,2024,4,0.0621327952,NRSC VIC MODEL
Punjab,Amritsar,2024-04-26,2024,4,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-05-26,2024,5,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-05-30,2024,5,6.0708e-06,NRSC VIC MODEL
Punjab,Amritsar,2024-06-03,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-11,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-12,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-13,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-16,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-19,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-20,2024,6,0.2422238375,NRSC VIC MODEL
Punjab,Amritsar,2024-06-29,2024,6,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-06-30,2024,6,16.1526773383,NRSC VIC MODEL
Punjab,Amritsar,2024-07-02,2024,7,3.8188278638,NRSC VIC MODEL
Punjab,Amritsar,2024-07-07,2024,7,11.2774750251,NRSC VIC MODEL
Punjab,Amritsar,2024-07-13,2024,7,2.1914110363,NRSC VIC MODEL
Punjab,Amritsar,2024-07-18,2024,7,0.108033147,NRSC VIC MODEL
Punjab,Amritsar,2024-07-19,2024,7,2.0234860191,NRSC VIC MODEL
Punjab,Amritsar,2024-07-20,2024,7,2.03117e-05,NRSC VIC MODEL
Punjab,Amritsar,2024-07-22,2024,7,2.1124303754,NRSC VIC MODEL
Punjab,Amritsar,2024-07-27,2024,7,11.0757129826,NRSC VIC MODEL
Punjab,Amritsar,2024-07-30,2024,7,8.6253660776,NRSC VIC MODEL
Punjab,Amritsar,2024-08-09,2024,8,3.1363089734,NRSC VIC MODEL
Punjab,Amritsar,2024-08-15,2024,8,28.4800610794,NRSC VIC MODEL
Punjab,Amritsar,2024-08-21,2024,8,4.3578931644,NRSC VIC MODEL
Punjab,Amritsar,2024-08-22,2024,8,1.745731831,NRSC VIC MODEL
Punjab,Amritsar,2024-08-28,2024,8,9.606257367,NRSC VIC MODEL
Punjab,Amritsar,2024-08-30,2024,8,1.1434408285,NRSC VIC MODEL
Punjab,Amritsar,2024-09-03,2024,9,3.2443356365,NRSC VIC MODEL
Punjab,Amritsar,2024-09-05,2024,9,0.6660347229,NRSC VIC MODEL
Punjab,Amritsar,2024-09-12,2024,9,0.1591273263,NRSC VIC MODEL
Punjab,Amritsar,2024-09-19,2024,9,1.2224325072,NRSC VIC MODEL
Punjab,Amritsar,2024-09-20,2024,9,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-09-29,2024,9,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-09-30,2024,9,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-01,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-04,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-05,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-07,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-09,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-13,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-24,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-11-24,2024,11,0.1413978014,NRSC VIC MODEL
Punjab,Amritsar,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-12-06,2024,12,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-12-13,2024,12,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-12-16,2024,12,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Punjab,Amritsar,2024-12-27,2024,12,1.481e-07,NRSC VIC MODEL
Punjab,Amritsar,2024-12-29,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-01-02,2023,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-01-04,2023,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-01-05,2023,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-01-12,2023,1,0.0106058168,NRSC VIC MODEL
Punjab,Barnala,2023-01-20,2023,1,4.8927426551,NRSC VIC MODEL
Punjab,Barnala,2023-01-29,2023,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-02-10,2023,2,0.0758354513,NRSC VIC MODEL
Punjab,Barnala,2023-02-14,2023,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-02-19,2023,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-02-20,2023,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-02-22,2023,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-02-24,2023,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-02-28,2023,2,0.3254350657,NRSC VIC MODEL
Punjab,Barnala,2023-03-02,2023,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-03-13,2023,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-03-14,2023,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-03-18,2023,3,10.7737897961,NRSC VIC MODEL
Punjab,Barnala,2023-03-28,2023,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-03-31,2023,3,2.6391972705,NRSC VIC MODEL
Punjab,Barnala,2023-04-14,2023,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-05-10,2023,5,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-05-13,2023,5,0.2970578292,NRSC VIC MODEL
Punjab,Barnala,2023-05-21,2023,5,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-05-24,2023,5,33.3676772568,NRSC VIC MODEL
Punjab,Barnala,2023-05-28,2023,5,0.2671163348,NRSC VIC MODEL
Punjab,Barnala,2023-05-31,2023,5,4.4299886689,NRSC VIC MODEL
Punjab,Barnala,2023-06-02,2023,6,3.2213433496,NRSC VIC MODEL
Punjab,Barnala,2023-06-05,2023,6,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-06-17,2023,6,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-06-18,2023,6,0.2218707126,NRSC VIC MODEL
Punjab,Barnala,2023-07-03,2023,7,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-07-05,2023,7,3.9772315974,NRSC VIC MODEL
Punjab,Barnala,2023-07-12,2023,7,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-07-13,2023,7,0.0427794997,NRSC VIC MODEL
Punjab,Barnala,2023-07-16,2023,7,1.4954721074,NRSC VIC MODEL
Punjab,Barnala,2023-07-17,2023,7,0.0082897676,NRSC VIC MODEL
Punjab,Barnala,2023-07-19,2023,7,0.2660608959,NRSC VIC MODEL
Punjab,Barnala,2023-07-20,2023,7,2.4503720762,NRSC VIC MODEL
Punjab,Barnala,2023-07-21,2023,7,0.0340049325,NRSC VIC MODEL
Punjab,Barnala,2023-07-26,2023,7,21.2645260755,NRSC VIC MODEL
Punjab,Barnala,2023-07-30,2023,7,23.6613852992,NRSC VIC MODEL
Punjab,Barnala,2023-08-04,2023,8,3.6949e-06,NRSC VIC MODEL
Punjab,Barnala,2023-08-21,2023,8,0.9060908797,NRSC VIC MODEL
Punjab,Barnala,2023-08-22,2023,8,0.2605694067,NRSC VIC MODEL
Punjab,Barnala,2023-08-23,2023,8,1.6855842636,NRSC VIC MODEL
Punjab,Barnala,2023-08-25,2023,8,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-08-28,2023,8,0.481424734,NRSC VIC MODEL
Punjab,Barnala,2023-08-31,2023,8,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-09-06,2023,9,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-09-07,2023,9,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-09-30,2023,9,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-10-07,2023,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-10-11,2023,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-10-26,2023,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-11-01,2023,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-11-03,2023,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-11-23,2023,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-11-25,2023,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-11-30,2023,11,0.1811844937,NRSC VIC MODEL
Punjab,Barnala,2023-12-18,2023,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-12-29,2023,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2023-12-31,2023,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-01,2024,1,2.2405088308,NRSC VIC MODEL
Punjab,Barnala,2024-01-03,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-04,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-05,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-09,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-12,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-14,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-17,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-22,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-01-30,2024,1,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-02-02,2024,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-02-03,2024,2,1.52176625,NRSC VIC MODEL
Punjab,Barnala,2024-02-04,2024,2,1.5535563416,NRSC VIC MODEL
Punjab,Barnala,2024-02-18,2024,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-02-25,2024,2,5.731e-07,NRSC VIC MODEL
Punjab,Barnala,2024-02-28,2024,2,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-03-03,2024,3,5.7401379542,NRSC VIC MODEL
Punjab,Barnala,2024-03-04,2024,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-03-05,2024,3,0.0636989385,NRSC VIC MODEL
Punjab,Barnala,2024-03-12,2024,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-03-26,2024,3,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-03-30,2024,3,3.2467382528,NRSC VIC MODEL
Punjab,Barnala,2024-04-03,2024,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-04-07,2024,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-04-08,2024,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-04-14,2024,4,0.0479351691,NRSC VIC MODEL
Punjab,Barnala,2024-04-15,2024,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-04-19,2024,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-04-27,2024,4,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-04-29,2024,4,3.0589034232,NRSC VIC MODEL
Punjab,Barnala,2024-05-14,2024,5,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-05-18,2024,5,0.6387551775,NRSC VIC MODEL
Punjab,Barnala,2024-06-04,2024,6,0.1370425099,NRSC VIC MODEL
Punjab,Barnala,2024-06-06,2024,6,1.2760041249,NRSC VIC MODEL
Punjab,Barnala,2024-06-11,2024,6,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-06-14,2024,6,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-06-15,2024,6,0.0028421748,NRSC VIC MODEL
Punjab,Barnala,2024-06-17,2024,6,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-06-21,2024,6,1.1973112736,NRSC VIC MODEL
Punjab,Barnala,2024-06-26,2024,6,0.5606652753,NRSC VIC MODEL
Punjab,Barnala,2024-07-04,2024,7,21.8407198593,NRSC VIC MODEL
Punjab,Barnala,2024-07-13,2024,7,0.8236119806,NRSC VIC MODEL
Punjab,Barnala,2024-07-17,2024,7,0.0196334849,NRSC VIC MODEL
Punjab,Barnala,2024-07-20,2024,7,0.0001927853,NRSC VIC MODEL
Punjab,Barnala,2024-07-27,2024,7,0.0720038793,NRSC VIC MODEL
Punjab,Barnala,2024-08-02,2024,8,3.7830247824,NRSC VIC MODEL
Punjab,Barnala,2024-08-05,2024,8,0.1289239789,NRSC VIC MODEL
Punjab,Barnala,2024-08-06,2024,8,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-08-09,2024,8,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-08-17,2024,8,12.7112624121,NRSC VIC MODEL
Punjab,Barnala,2024-08-20,2024,8,8.3650149642,NRSC VIC MODEL
Punjab,Barnala,2024-08-24,2024,8,0.2806095596,NRSC VIC MODEL
Punjab,Barnala,2024-08-25,2024,8,1.2021680858,NRSC VIC MODEL
Punjab,Barnala,2024-08-31,2024,8,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-09-01,2024,9,0.0096392647,NRSC VIC MODEL
Punjab,Barnala,2024-09-03,2024,9,5.5869204449,NRSC VIC MODEL
Punjab,Barnala,2024-10-05,2024,10,0.043718554,NRSC VIC MODEL
Punjab,Barnala,2024-10-07,2024,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-10-10,2024,10,0.0382321023,NRSC VIC MODEL
Punjab,Barnala,2024-10-15,2024,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-10-23,2024,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-10-30,2024,10,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-11-09,2024,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-11-12,2024,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-04,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-11,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-25,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2024-12-27,2024,12,2.4604384932,NRSC VIC MODEL
Punjab,Barnala,2024-12-29,2024,12,0.0,NRSC VIC MODEL
Punjab,Barnala,2025-06-14,2025,6,5.8366565559,NRSC VIC MODEL
Punjab,Barnala,2025-06-16,2025,6,0.3256259323,NRSC VIC MODEL
Punjab,Barnala,2025-06-28,2025,6,0.9886074672,NRSC VIC MODEL
Punjab,Bathinda,2023-01-01,2023,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-01-02,2023,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-01-04,2023,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-01-07,2023,1,0.0624158413,NRSC VIC MODEL
Punjab,Bathinda,2023-01-21,2023,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-01-24,2023,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-01-25,2023,1,0.0177622317,NRSC VIC MODEL
Punjab,Bathinda,2023-01-26,2023,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-02-02,2023,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-02-06,2023,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-02-07,2023,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-02-08,2023,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-02-10,2023,2,0.0019023842,NRSC VIC MODEL
Punjab,Bathinda,2023-02-14,2023,2,0.1052798992,NRSC VIC MODEL
Punjab,Bathinda,2023-02-18,2023,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-02-21,2023,2,0.0032494902,NRSC VIC MODEL
Punjab,Bathinda,2023-02-26,2023,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-03-12,2023,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-03-16,2023,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-03-17,2023,3,3.4625968838,NRSC VIC MODEL
Punjab,Bathinda,2023-03-23,2023,3,0.0927235927,NRSC VIC MODEL
Punjab,Bathinda,2023-03-31,2023,3,6.2148195875,NRSC VIC MODEL
Punjab,Bathinda,2023-04-08,2023,4,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-04-12,2023,4,0.02920669,NRSC VIC MODEL
Punjab,Bathinda,2023-04-17,2023,4,0.3438152061,NRSC VIC MODEL
Punjab,Bathinda,2023-04-29,2023,4,0.0186460953,NRSC VIC MODEL
Punjab,Bathinda,2023-05-01,2023,5,0.0500929419,NRSC VIC MODEL
Punjab,Bathinda,2023-05-02,2023,5,0.2670080628,NRSC VIC MODEL
Punjab,Bathinda,2023-05-06,2023,5,0.06494782,NRSC VIC MODEL
Punjab,Bathinda,2023-05-17,2023,5,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-05-21,2023,5,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-05-22,2023,5,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-05-23,2023,5,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-05-25,2023,5,1.6297195865,NRSC VIC MODEL
Punjab,Bathinda,2023-06-01,2023,6,10.4492065952,NRSC VIC MODEL
Punjab,Bathinda,2023-06-07,2023,6,0.0947240812,NRSC VIC MODEL
Punjab,Bathinda,2023-06-08,2023,6,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-06-14,2023,6,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-06-26,2023,6,19.60021928,NRSC VIC MODEL
Punjab,Bathinda,2023-07-09,2023,7,34.3752188083,NRSC VIC MODEL
Punjab,Bathinda,2023-07-11,2023,7,1.1093937613,NRSC VIC MODEL
Punjab,Bathinda,2023-07-17,2023,7,4.9404924841,NRSC VIC MODEL
Punjab,Bathinda,2023-07-21,2023,7,0.5330147543,NRSC VIC MODEL
Punjab,Bathinda,2023-07-23,2023,7,6.4443403491,NRSC VIC MODEL
Punjab,Bathinda,2023-07-25,2023,7,3.3758810889,NRSC VIC MODEL
Punjab,Bathinda,2023-08-04,2023,8,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-08-10,2023,8,0.000728694,NRSC VIC MODEL
Punjab,Bathinda,2023-08-19,2023,8,0.0217702064,NRSC VIC MODEL
Punjab,Bathinda,2023-08-20,2023,8,1.5133479446,NRSC VIC MODEL
Punjab,Bathinda,2023-09-22,2023,9,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-10-16,2023,10,8.2713042461,NRSC VIC MODEL
Punjab,Bathinda,2023-10-18,2023,10,0.2149197387,NRSC VIC MODEL
Punjab,Bathinda,2023-10-25,2023,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-11-01,2023,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-11-08,2023,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-11-12,2023,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-11-18,2023,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-11-21,2023,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-11-26,2023,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-12-06,2023,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-12-28,2023,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-12-29,2023,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2023-12-30,2023,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-01-01,2024,1,1.9749968941,NRSC VIC MODEL
Punjab,Bathinda,2024-01-08,2024,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-01-22,2024,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-01-23,2024,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-01-31,2024,1,0.2826740818,NRSC VIC MODEL
Punjab,Bathinda,2024-02-03,2024,2,1.6539107199,NRSC VIC MODEL
Punjab,Bathinda,2024-02-04,2024,2,1.1894377441,NRSC VIC MODEL
Punjab,Bathinda,2024-02-05,2024,2,0.0001821735,NRSC VIC MODEL
Punjab,Bathinda,2024-02-16,2024,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-02-20,2024,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-02-22,2024,2,0.0046339848,NRSC VIC MODEL
Punjab,Bathinda,2024-03-03,2024,3,3.5517407736,NRSC VIC MODEL
Punjab,Bathinda,2024-03-09,2024,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-03-11,2024,3,0.2183196937,NRSC VIC MODEL
Punjab,Bathinda,2024-03-21,2024,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-03-28,2024,3,0.0005687511,NRSC VIC MODEL
Punjab,Bathinda,2024-03-31,2024,3,0.0020343197,NRSC VIC MODEL
Punjab,Bathinda,2024-04-05,2024,4,0.0184767048,NRSC VIC MODEL
Punjab,Bathinda,2024-04-06,2024,4,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-04-10,2024,4,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-04-15,2024,4,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-04-25,2024,4,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-04-28,2024,4,0.0194089559,NRSC VIC MODEL
Punjab,Bathinda,2024-05-18,2024,5,0.6076187455,NRSC VIC MODEL
Punjab,Bathinda,2024-05-22,2024,5,0.0005537978,NRSC VIC MODEL
Punjab,Bathinda,2024-05-24,2024,5,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-06-02,2024,6,1.2004749888,NRSC VIC MODEL
Punjab,Bathinda,2024-06-11,2024,6,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-06-12,2024,6,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-06-13,2024,6,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-06-17,2024,6,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-06-25,2024,6,1.3353250181,NRSC VIC MODEL
Punjab,Bathinda,2024-07-01,2024,7,0.9775801935,NRSC VIC MODEL
Punjab,Bathinda,2024-07-07,2024,7,25.1289938937,NRSC VIC MODEL
Punjab,Bathinda,2024-07-17,2024,7,0.1569481291,NRSC VIC MODEL
Punjab,Bathinda,2024-08-03,2024,8,3.8311601644,NRSC VIC MODEL
Punjab,Bathinda,2024-08-08,2024,8,0.1269088341,NRSC VIC MODEL
Punjab,Bathinda,2024-08-11,2024,8,0.0549895817,NRSC VIC MODEL
Punjab,Bathinda,2024-08-15,2024,8,14.3010025907,NRSC VIC MODEL
Punjab,Bathinda,2024-08-25,2024,8,0.7610687619,NRSC VIC MODEL
Punjab,Bathinda,2024-08-31,2024,8,0.0008144086,NRSC VIC MODEL
Punjab,Bathinda,2024-09-02,2024,9,3.0001115036,NRSC VIC MODEL
Punjab,Bathinda,2024-09-03,2024,9,5.7479103173,NRSC VIC MODEL
Punjab,Bathinda,2024-09-11,2024,9,1.3883305528,NRSC VIC MODEL
Punjab,Bathinda,2024-09-13,2024,9,0.4497969354,NRSC VIC MODEL
Punjab,Bathinda,2024-09-16,2024,9,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-09-24,2024,9,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-09-25,2024,9,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-09-26,2024,9,0.1067456767,NRSC VIC MODEL
Punjab,Bathinda,2024-09-28,2024,9,0.100755813,NRSC VIC MODEL
Punjab,Bathinda,2024-10-01,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-10-05,2024,10,0.0091086749,NRSC VIC MODEL
Punjab,Bathinda,2024-10-06,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-10-09,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-10-10,2024,10,0.0189491189,NRSC VIC MODEL
Punjab,Bathinda,2024-10-13,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-10-16,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-10-17,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-11-01,2024,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-12-11,2024,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-12-19,2024,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-12-25,2024,12,0.0,NRSC VIC MODEL
Punjab,Bathinda,2024-12-28,2024,12,3.8910252163,NRSC VIC MODEL
Punjab,Bathinda,2025-01-02,2025,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-01-07,2025,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-01-09,2025,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-01-10,2025,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-01-11,2025,1,9.2995108632,NRSC VIC MODEL
Punjab,Bathinda,2025-01-22,2025,1,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-02-03,2025,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-02-04,2025,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-02-05,2025,2,0.0029318709,NRSC VIC MODEL
Punjab,Bathinda,2025-02-09,2025,2,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-02-27,2025,2,3.4598467615,NRSC VIC MODEL
Punjab,Bathinda,2025-02-28,2025,2,3.7429007874,NRSC VIC MODEL
Punjab,Bathinda,2025-03-02,2025,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-03-07,2025,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-03-21,2025,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-03-28,2025,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-03-30,2025,3,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-04-01,2025,4,0.0,NRSC VIC MODEL
Punjab,Bathinda,2025-04-04,2025,4,0.0003317715,NRSC VIC MODEL
Punjab,Bathinda,2025-04-09,2025,4,0.0314050239,NRSC VIC MODEL
